dataset,rel_type,rel_num,augmentation,subj_position,subject,template,to_send,num_tokens_sub,unrelated_origin,corr_answer,repetition,num_tokens_obj
LAMA_Trex,Hu_original,P19,unrelated,,username,[X] was born in [Y] .,username was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,softly,[X] was born in [Y] .,softly was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,oils,[X] was born in [Y] .,oils was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,toggle,[X] was born in [Y] .,toggle was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,perturbation,[X] was born in [Y] .,perturbation was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,success,[X] was born in [Y] .,success was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,rot,[X] was born in [Y] .,rot was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,asymptotic,[X] was born in [Y] .,asymptotic was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,explanations,[X] was born in [Y] .,explanations was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,apart,[X] was born in [Y] .,apart was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,fields,[X] was born in [Y] .,fields was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,vent,[X] was born in [Y] .,vent was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,predicting,[X] was born in [Y] .,predicting was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,files,[X] was born in [Y] .,files was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,writing,[X] was born in [Y] .,writing was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,half,[X] was born in [Y] .,half was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,tan,[X] was born in [Y] .,tan was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,emperor,[X] was born in [Y] .,emperor was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,transformations,[X] was born in [Y] .,transformations was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,affiliate,[X] was born in [Y] .,affiliate was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,whatsoever,[X] was born in [Y] .,whatsoever was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,labeling,[X] was born in [Y] .,labeling was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,europa,[X] was born in [Y] .,europa was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,extinction,[X] was born in [Y] .,extinction was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,imposing,[X] was born in [Y] .,imposing was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,mother,[X] was born in [Y] .,mother was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,conscious,[X] was born in [Y] .,conscious was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,assignments,[X] was born in [Y] .,assignments was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,peter,[X] was born in [Y] .,peter was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,cared,[X] was born in [Y] .,cared was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,rogers,[X] was born in [Y] .,rogers was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,collect,[X] was born in [Y] .,collect was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,environment,[X] was born in [Y] .,environment was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,luther,[X] was born in [Y] .,luther was born in,1,corpus,,,
LAMA_Trex,Hu_original,P19,unrelated,,Australian English,[X] was born in [Y] .,Australian English was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Welsh English,[X] was born in [Y] .,Welsh English was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, New Zealand English,[X] was born in [Y] .,New Zealand English was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, American English,[X] was born in [Y] .,American English was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Canadian English,[X] was born in [Y] .,Canadian English was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, French language in Canada,[X] was born in [Y] .,French language in Canada was born in,4,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, advanced mathematics,[X] was born in [Y] .,advanced mathematics was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Standard German,[X] was born in [Y] .,Standard German was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, social philosophy,[X] was born in [Y] .,social philosophy was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, philosophy of education,[X] was born in [Y] .,philosophy of education was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, food chemistry,[X] was born in [Y] .,food chemistry was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Middle Chinese,[X] was born in [Y] .,Middle Chinese was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Waxiang Chinese,[X] was born in [Y] .,Waxiang Chinese was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, varieties of Chinese,[X] was born in [Y] .,varieties of Chinese was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, contemporary history,[X] was born in [Y] .,contemporary history was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, art history,[X] was born in [Y] .,art history was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, local history,[X] was born in [Y] .,local history was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, modern history,[X] was born in [Y] .,modern history was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Middle Dutch,[X] was born in [Y] .,Middle Dutch was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Old Dutch,[X] was born in [Y] .,Old Dutch was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Vienna bread,[X] was born in [Y] .,Vienna bread was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, white bread,[X] was born in [Y] .,white bread was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, pea soup,[X] was born in [Y] .,pea soup was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, peanut soup,[X] was born in [Y] .,peanut soup was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, fish soup,[X] was born in [Y] .,fish soup was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, sociology of education,[X] was born in [Y] .,sociology of education was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, veterinary medicine,[X] was born in [Y] .,veterinary medicine was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, lapdog,[X] was born in [Y] .,lapdog was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Recumbent bicycle,[X] was born in [Y] .,Recumbent bicycle was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Roadster (bicycle),[X] was born in [Y] .,Roadster (bicycle) was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, fixed-gear bicycle,[X] was born in [Y] .,fixed-gear bicycle was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, folding bicycle,[X] was born in [Y] .,folding bicycle was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, technical communication,[X] was born in [Y] .,technical communication was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, organizational communication,[X] was born in [Y] .,organizational communication was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Progressive Christianity,[X] was born in [Y] .,Progressive Christianity was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, descriptive statistics,[X] was born in [Y] .,descriptive statistics was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, multivariate statistics,[X] was born in [Y] .,multivariate statistics was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, folk art,[X] was born in [Y] .,folk art was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, culinary art,[X] was born in [Y] .,culinary art was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Pre-Columbian art,[X] was born in [Y] .,Pre-Columbian art was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Marxist feminism,[X] was born in [Y] .,Marxist feminism was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, atheist feminism,[X] was born in [Y] .,atheist feminism was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, cultural feminism,[X] was born in [Y] .,cultural feminism was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, health economics,[X] was born in [Y] .,health economics was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, labour economics,[X] was born in [Y] .,labour economics was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, amateur astronomy,[X] was born in [Y] .,amateur astronomy was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, forensic anthropology,[X] was born in [Y] .,forensic anthropology was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Ecological anthropology,[X] was born in [Y] .,Ecological anthropology was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Pony car,[X] was born in [Y] .,Pony car was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, chocolate cake,[X] was born in [Y] .,chocolate cake was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, cupcake,[X] was born in [Y] .,cupcake was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, concert film,[X] was born in [Y] .,concert film was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, smooth jazz,[X] was born in [Y] .,smooth jazz was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, cool jazz,[X] was born in [Y] .,cool jazz was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, jazz fusion,[X] was born in [Y] .,jazz fusion was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, correspondence chess,[X] was born in [Y] .,correspondence chess was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, agroecology,[X] was born in [Y] .,agroecology was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, landscape ecology,[X] was born in [Y] .,landscape ecology was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, urban ecology,[X] was born in [Y] .,urban ecology was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, deep sea fish,[X] was born in [Y] .,deep sea fish was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, automatic firearm,[X] was born in [Y] .,automatic firearm was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, aerial photography,[X] was born in [Y] .,aerial photography was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, management accounting,[X] was born in [Y] .,management accounting was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, moveable bridge,[X] was born in [Y] .,moveable bridge was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, vehicle insurance,[X] was born in [Y] .,vehicle insurance was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Chain pump,[X] was born in [Y] .,Chain pump was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, carrot salad,[X] was born in [Y] .,carrot salad was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Classical Armenian,[X] was born in [Y] .,Classical Armenian was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, stratovolcano,[X] was born in [Y] .,stratovolcano was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, direct democracy,[X] was born in [Y] .,direct democracy was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Islam in India,[X] was born in [Y] .,Islam in India was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, high fantasy,[X] was born in [Y] .,high fantasy was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, comic fantasy,[X] was born in [Y] .,comic fantasy was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, iOS 5,[X] was born in [Y] .,iOS 5 was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, club sandwich,[X] was born in [Y] .,club sandwich was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, chocolate syrup,[X] was born in [Y] .,chocolate syrup was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, over-the-horizon radar,[X] was born in [Y] .,over-the-horizon radar was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Pulse-Doppler radar,[X] was born in [Y] .,Pulse-Doppler radar was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, uranium-234,[X] was born in [Y] .,uranium-234 was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Latin poetry,[X] was born in [Y] .,Latin poetry was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, cultural geography,[X] was born in [Y] .,cultural geography was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, mechanical television,[X] was born in [Y] .,mechanical television was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Creole marble,[X] was born in [Y] .,Creole marble was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, isotope of nickel,[X] was born in [Y] .,isotope of nickel was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, marine aquarium,[X] was born in [Y] .,marine aquarium was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, striated muscle tissue,[X] was born in [Y] .,striated muscle tissue was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, optical telescope,[X] was born in [Y] .,optical telescope was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, New Haven-style pizza,[X] was born in [Y] .,New Haven-style pizza was born in,3,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Chicago-style pizza,[X] was born in [Y] .,Chicago-style pizza was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, California-style pizza,[X] was born in [Y] .,California-style pizza was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Monofloral honey,[X] was born in [Y] .,Monofloral honey was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, laminated bow,[X] was born in [Y] .,laminated bow was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, iced tea,[X] was born in [Y] .,iced tea was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Rapakivi granite,[X] was born in [Y] .,Rapakivi granite was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, 41xx steel,[X] was born in [Y] .,41xx steel was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Complementary DNA,[X] was born in [Y] .,Complementary DNA was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, antipope,[X] was born in [Y] .,antipope was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Band brake,[X] was born in [Y] .,Band brake was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, childhood cancer,[X] was born in [Y] .,childhood cancer was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, democratic socialism,[X] was born in [Y] .,democratic socialism was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, water pollution,[X] was born in [Y] .,water pollution was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, nu-disco,[X] was born in [Y] .,nu-disco was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Italo disco,[X] was born in [Y] .,Italo disco was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, youth suicide,[X] was born in [Y] .,youth suicide was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, industrial espionage,[X] was born in [Y] .,industrial espionage was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, character actor,[X] was born in [Y] .,character actor was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, tunnel,[X] was born in [Y] .,bridgeâ€“tunnel was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Agritourism,[X] was born in [Y] .,Agritourism was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, borosilicate glass,[X] was born in [Y] .,borosilicate glass was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Chicago blues,[X] was born in [Y] .,Chicago blues was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, temperate climate,[X] was born in [Y] .,temperate climate was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, lipstick lesbian,[X] was born in [Y] .,lipstick lesbian was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, sitting volleyball,[X] was born in [Y] .,sitting volleyball was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, transgender female,[X] was born in [Y] .,transgender female was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, political thriller,[X] was born in [Y] .,political thriller was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, attending physician,[X] was born in [Y] .,attending physician was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, casement window,[X] was born in [Y] .,casement window was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, sexual addiction,[X] was born in [Y] .,sexual addiction was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Jazz piano,[X] was born in [Y] .,Jazz piano was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, potassium-40,[X] was born in [Y] .,potassium-40 was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Progress-M,[X] was born in [Y] .,Progress-M was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, battlecruiser,[X] was born in [Y] .,battlecruiser was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, computer font,[X] was born in [Y] .,computer font was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, deletion mutation,[X] was born in [Y] .,deletion mutation was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, multi-purpose stadium,[X] was born in [Y] .,multi-purpose stadium was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, bulk density,[X] was born in [Y] .,bulk density was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Park golf,[X] was born in [Y] .,Park golf was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Serbian nationalism,[X] was born in [Y] .,Serbian nationalism was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Smoke grenade,[X] was born in [Y] .,Smoke grenade was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, road running,[X] was born in [Y] .,road running was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, extreme poverty,[X] was born in [Y] .,extreme poverty was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Belgian chocolate,[X] was born in [Y] .,Belgian chocolate was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, tempo rubato,[X] was born in [Y] .,tempo rubato was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, bacterial pneumonia,[X] was born in [Y] .,bacterial pneumonia was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, cyberterrorism,[X] was born in [Y] .,cyberterrorism was born in,1,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, Internet censorship,[X] was born in [Y] .,Internet censorship was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, natural monopoly,[X] was born in [Y] .,natural monopoly was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, prison rape,[X] was born in [Y] .,prison rape was born in,2,P279,,,
LAMA_Trex,Hu_original,P19,unrelated,, unsaturated fat,[X] was born in [Y] .,unsaturated fat was born in,2,P279,,,
